,data_id,dataname,tasktype,trial,modelname,perf
1061,1099,ES,regression,0,resnet,1297.176742005499
1062,48,TAE,multiclass,0,resnet,0.375
1063,338,GG,multiclass,0,resnet,0.625
1064,40916,HR,regression,0,resnet,0.0298852859514349
1065,23381,DS,binclass,0,resnet,0.8888888888888888
1066,4153,RH,multiclass,0,resnet,0.8333333333333334
1067,505,TF,regression,0,resnet,1.3766289079043124
1068,560,FAT,regression,0,resnet,1.3381012019928078
1069,51,HH,binclass,0,resnet,0.7037037037037037
1070,566,ME,regression,0,resnet,409.6194880617864
1071,452,BW,multiclass,0,resnet,0.4074074074074074
1072,53,HT,binclass,0,resnet,0.7777777777777778
1073,524,PBC,regression,0,resnet,1.032612565118449
1074,49,HC,binclass,0,resnet,0.8
1075,194,CD,regression,0,resnet,0.8462989945646523
1076,42370,YH,regression,0,resnet,0.9905013527704484
1077,474,AMK,multiclass,0,resnet,0.3125
1078,511,PR,regression,0,resnet,168.6321984656993
1079,509,AH,regression,0,resnet,1103.1454459861582
1080,456,ABD,regression,0,resnet,205.37074896695972
1081,8,LV,regression,0,resnet,2.665548676340607
1082,337,STF,binclass,0,resnet,0.8857142857142857
1083,59,IO,binclass,0,resnet,0.9444444444444444
1084,35,DT,multiclass,0,resnet,0.9722222222222222
1085,42360,DEE,regression,0,resnet,0.4294433420256089
1086,455,CAR,multiclass,0,resnet,0.725
1087,475,AG,multiclass,0,resnet,0.375
1088,5,AE,multiclass,0,resnet,0.6428571428571429
1089,40496,LED,multiclass,0,resnet,0.72
1090,531,HB,regression,0,resnet,2.162962375668127
1091,1063,KD,binclass,0,resnet,0.8113207547169812
1092,703,CF,regression,0,resnet,0.7941522269989358
1093,313,STM,multiclass,0,resnet,0.4814814814814814
1094,534,CW,regression,0,resnet,5.704659869446576
1095,1467,CMC,binclass,0,resnet,0.8703703703703703
1096,44968,SM,regression,0,resnet,0.0007476950329012
1097,42,SB,multiclass,0,resnet,0.912280701754386
1098,1510,WCB,binclass,0,resnet,0.9649122807017544
1099,334,MO,binclass,0,resnet,1.0
1100,549,SV,regression,0,resnet,504.5549400214015
1101,11,BS,multiclass,0,resnet,1.0
1102,188,EU,multiclass,0,resnet,0.5846153846153846
1103,29,CV,binclass,0,resnet,0.8484848484848485
1104,470,PB,binclass,0,resnet,0.6470588235294118
1105,43611,WC,regression,0,resnet,0.1801014154892218
1106,40981,AT,binclass,0,resnet,0.8260869565217391
1107,45102,DB,regression,0,resnet,173.28927224441793
1108,1464,BT,binclass,0,resnet,0.76
1109,1549,AUS,multiclass,0,resnet,0.2133333333333333
1110,37,PD,binclass,0,resnet,0.6753246753246753
1111,43962,EE,regression,0,resnet,0.4667789344053389
1112,469,DM,multiclass,0,resnet,0.2125
1113,458,ATH,multiclass,0,resnet,1.0
1114,54,VE,multiclass,0,resnet,0.8588235294117647
1115,45545,TTC,binclass,0,resnet,0.9222222222222224
1116,50,TTT,binclass,0,resnet,0.9895833333333334
1117,307,VW,multiclass,0,resnet,0.9797979797979798
1118,1555,AUL,multiclass,0,resnet,0.17
1119,31,CS,binclass,0,resnet,0.72
1120,1494,QB,binclass,0,resnet,0.8490566037735849
1121,4544,OM,regression,0,resnet,0.7699965411269541
1122,41702,MIP,regression,0,resnet,782.0449955085704
1123,934,SC,binclass,0,resnet,0.9482758620689656
1124,1479,HV,binclass,0,resnet,0.7786885245901639
1125,41021,MY,regression,0,resnet,22.571038572173908
1126,41265,TC,regression,0,resnet,30.05467531517819
1127,454,HF,multiclass,0,resnet,0.9242424242424242
1128,185,BB,multiclass,0,resnet,0.946969696969697
1129,43466,BNA,regression,0,resnet,0.0007400076016958
1130,1462,BNB,binclass,0,resnet,1.0
1131,23,CE,multiclass,0,resnet,0.5878378378378378
1132,43919,AF,regression,0,resnet,1.2763445384461156
1133,42931,AUD,binclass,0,resnet,0.9935483870967742
1134,1501,SE,multiclass,0,resnet,0.96875
1135,1493,PT,multiclass,0,resnet,0.86875
1136,1492,PS,multiclass,0,resnet,0.725
1137,1504,SPF,binclass,0,resnet,1.0
1138,315,VC,regression,0,resnet,0.1456525134323661
1139,14,MF,multiclass,0,resnet,0.785
1140,20,MP,multiclass,0,resnet,0.965
1141,12,MA,multiclass,0,resnet,0.96
1142,16,MK,multiclass,0,resnet,0.955
1143,18,MR,multiclass,0,resnet,0.73
1144,22,MZ,multiclass,0,resnet,0.83
1145,41700,CPM,regression,0,resnet,498.2822838261461
1146,1067,KC,binclass,0,resnet,0.8672985781990521
1147,1466,CTC,multiclass,0,resnet,1.0
1148,36,SG,multiclass,0,resnet,0.9826839826839828
1149,1487,OZ,binclass,0,resnet,0.9606299212598424
1150,44091,WB,binclass,0,resnet,0.76171875
1151,42727,CG,regression,0,resnet,0.092586117411519
1152,43926,AMH,regression,0,resnet,17389.525122900854
1153,41143,JA,binclass,0,resnet,0.8461538461538461
1154,507,VP,regression,0,resnet,0.098048803986803
1155,46,SP,multiclass,0,resnet,0.9592476489028212
1156,3,KK,binclass,0,resnet,0.996875
1157,44055,AS,regression,0,resnet,0.1271150876328315
1158,44061,BZ,regression,0,resnet,10.143257540008989
1159,1043,AA,binclass,0,resnet,0.8402625820568927
1160,44160,RL,binclass,0,resnet,0.7605633802816901
1161,44158,KU,binclass,0,resnet,0.7757936507936508
1162,40900,SAT,binclass,0,resnet,0.9941176470588236
1163,44124,KL,binclass,0,resnet,0.8497109826589595
1164,1489,PO,binclass,0,resnet,0.9001848428835489
1165,1497,WN,multiclass,0,resnet,0.9395604395604396
1166,40499,TX,multiclass,0,resnet,1.0
1167,24,MS,binclass,0,resnet,1.0
1168,41145,PH,binclass,0,resnet,0.690068493150685
1169,1475,FT,multiclass,0,resnet,0.5637254901960784
1170,182,SI,multiclass,0,resnet,0.9097978227060654
1171,44136,WR,regression,0,resnet,0.6817312972745602
1172,43986,WQ,multiclass,0,resnet,0.6415384615384615
1173,503,WD,regression,0,resnet,2.8328396610193005
1174,372,IU,multiclass,0,resnet,0.5317139001349528
1175,44157,EM,binclass,0,resnet,0.6596583442838371
1176,562,CPU,regression,0,resnet,2.864722915485427
1177,189,KI,regression,0,resnet,0.0602674400271634
1178,558,BR,regression,0,resnet,0.0807504286249051
1179,44132,CT,regression,0,resnet,2.560093098229113
1180,40536,SD,binclass,0,resnet,0.8189300411522634
1181,44056,SO,regression,0,resnet,2.5733403051443315
1182,422,TO,regression,0,resnet,0.0264590515241603
1183,44054,YP,regression,0,resnet,0.0323275893519834
1184,4538,GE,multiclass,0,resnet,0.6659919028340081
1185,45062,CH,binclass,0,resnet,0.859
1186,44145,SF,regression,0,resnet,0.0176878985079533
1187,44122,POB,binclass,0,resnet,0.9871159563924676
1188,1531,VV,multiclass,0,resnet,0.9685658153241652
1189,1459,AC,multiclass,0,resnet,0.8512720156555773
1190,44126,BM,binclass,0,resnet,0.8043478260869565
1191,44062,BH,regression,0,resnet,9.38035328929733
1192,42183,SA,regression,0,resnet,3.895943434412341
1193,32,PE,multiclass,0,resnet,0.9954545454545456
1194,4534,PW,binclass,0,resnet,0.9737793851717902
1195,42734,OC,multiclass,0,resnet,0.6976942783945346
1196,45060,OS,binclass,0,resnet,0.9075425790754258
1197,26,NS,multiclass,0,resnet,1.0
1198,44125,MT,binclass,0,resnet,0.8579970104633782
1199,44123,HOB,binclass,0,resnet,0.8561897702001483
1200,44137,AR,regression,0,resnet,0.0001733420410178
1201,1476,GD,multiclass,0,resnet,0.99568655643422
1202,44005,MH,regression,0,resnet,0.1509170669147594
1203,1471,EEG,binclass,0,resnet,0.9712950600801068
1204,44133,POR,regression,0,resnet,5.127154013921436
1205,846,EV,binclass,0,resnet,0.9180722891566264
1206,44134,EVR,regression,0,resnet,0.0019736082030309
1207,44162,CPS,binclass,0,resnet,0.7723723723723723
1208,44089,CR,binclass,0,resnet,0.7452153110047847
1209,44063,BD,regression,0,resnet,75.43044447121467
1210,44026,FIS,regression,0,resnet,0.8098688437982541
1211,45012,FI,regression,0,resnet,9977.204818986129
1212,6,LT,multiclass,0,resnet,0.973
1213,44090,CAB,binclass,0,resnet,0.8842054263565892
1214,999999,CA,regression,0,resnet,0.5021001993673142
1215,537,HO,regression,0,resnet,4.7242684337892005
1216,44148,ST,regression,0,resnet,12.17765026660008
1217,44066,HS,regression,0,resnet,0.1942775101745819
1218,44984,CWE,regression,0,resnet,346.1011751460836
1219,4135,AZ,binclass,0,resnet,0.939273725968874
1220,1486,NM,binclass,0,resnet,0.9680881926312735
1221,45714,PC,multiclass,0,resnet,1.0
1222,44064,NP,regression,0,resnet,0.9820552619662982
1223,344,MV,regression,0,resnet,0.056007324455674
1224,41027,JU,multiclass,0,resnet,0.997322623828648
1225,151,EL,binclass,0,resnet,0.8801853486319505
1226,44963,PP,regression,0,resnet,3.4341972436973043
1227,40985,TE,multiclass,0,resnet,0.0666084297881633
1228,45068,AD,binclass,0,resnet,0.8620266120777892
1229,41275,WR,multiclass,0,resnet,0.2694300518134715
1230,44059,DIA,regression,0,resnet,0.1053319060927711
1231,44131,JN,binclass,0,resnet,0.7983674887113581
1232,40685,SH,multiclass,0,resnet,0.9996551724137932
1233,45548,OT,multiclass,0,resnet,0.8062378797672916
1234,41169,HE,multiclass,0,resnet,0.3941717791411043
1235,41147,AB,binclass,0,resnet,0.665158371040724
1236,41162,KB,binclass,0,resnet,0.9082118417137756
1237,42345,TV,multiclass,0,resnet,0.795071335927367
1238,41168,JM,multiclass,0,resnet,0.7235490804872223
1239,40922,RW,binclass,0,resnet,0.9906309967264928
1240,23512,HI,binclass,0,resnet,0.7410504844467108
1241,43044,DD,multiclass,0,resnet,0.993456156246854
1242,40672,FS,multiclass,0,resnet,0.7893433693176191
1243,44161,RS,binclass,0,resnet,0.7893889236825624
1244,41150,MB,binclass,0,resnet,0.9454908895210272
1245,1509,WA,multiclass,0,resnet,0.6531404847997857
1246,44057,BF,regression,0,resnet,0.3770611464926494
1247,43928,MC,regression,0,resnet,6645.8459205732415
1248,44069,GPU,regression,0,resnet,0.1919025584475987
1249,1503,SAD,multiclass,0,resnet,0.2658208615057357
1250,44068,UKA,regression,0,resnet,0.3714982488470276
1251,44159,CO,binclass,0,resnet,0.9776482250755288
1252,1113,KDC,multiclass,0,resnet,0.9996558843771508
1253,44027,YR,regression,0,resnet,8.414493645377924
1254,41960,SCR,multiclass,0,resnet,0.8204354013615909
1255,1169,AIR,binclass,0,resnet,0.6558519809414338
1256,150,CM,multiclass,0,resnet,0.9749750438883344
1257,44065,NYC,regression,0,resnet,0.3711156336706442
1258,44129,HIL,binclass,0,resnet,0.7621681415929203
1259,1567,PK,multiclass,0,resnet,0.9988975717310076
1260,25,CL,binclass,0,t2g,0.5714285714285714
1261,461,ACS,binclass,0,t2g,0.9
1262,210,TR,regression,0,t2g,0.6614599728501394
1263,551,AM,multiclass,0,t2g,0.0
1264,466,SZ,binclass,0,t2g,0.5
1265,42665,RD,binclass,0,t2g,1.0
1266,444,BX,binclass,0,t2g,0.7142857142857143
1267,171,PM,multiclass,0,t2g,0.2857142857142857
1268,497,VT,regression,0,t2g,164.22363515569248
1269,7,AU,multiclass,0,t2g,0.7333333333333333
1270,10,LY,multiclass,0,t2g,0.7333333333333333
1271,1099,ES,regression,0,t2g,1337.93497599846
1272,48,TAE,multiclass,0,t2g,0.5625
1273,338,GG,multiclass,0,t2g,0.5625
1274,40916,HR,regression,0,t2g,0.1146350810574522
1275,23381,DS,binclass,0,t2g,0.6666666666666666
1276,4153,RH,multiclass,0,t2g,0.8333333333333334
1277,505,TF,regression,0,t2g,0.8861709112326739
1278,560,FAT,regression,0,t2g,0.8382786205922437
1279,51,HH,binclass,0,t2g,0.7777777777777778
1280,566,ME,regression,0,t2g,181.06593024020285
1281,452,BW,multiclass,0,t2g,0.2962962962962963
1282,53,HT,binclass,0,t2g,0.8518518518518519
1283,524,PBC,regression,0,t2g,0.7331401100780458
1284,49,HC,binclass,0,t2g,0.8
1285,194,CD,regression,0,t2g,0.8389218970900177
1286,42370,YH,regression,0,t2g,0.8974741207312636
1287,474,AMK,multiclass,0,t2g,0.5625
1288,511,PR,regression,0,t2g,175.47577067432985
1289,509,AH,regression,0,t2g,1026.195765923832
1290,456,ABD,regression,0,t2g,167.81645130357452
1291,8,LV,regression,0,t2g,3.5627587207743403
1292,337,STF,binclass,0,t2g,0.8285714285714286
1293,59,IO,binclass,0,t2g,0.9722222222222222
1294,35,DT,multiclass,0,t2g,0.9722222222222222
1295,42360,DEE,regression,0,t2g,0.3719871608302776
1296,455,CAR,multiclass,0,t2g,0.65
1297,475,AG,multiclass,0,t2g,0.3
1298,5,AE,multiclass,0,t2g,0.8333333333333334
1299,40496,LED,multiclass,0,t2g,0.7
1300,531,HB,regression,0,t2g,2.963441137520588
1301,1063,KD,binclass,0,t2g,0.8113207547169812
1302,703,CF,regression,0,t2g,0.7918033021836342
1303,313,STM,multiclass,0,t2g,0.5925925925925926
1304,534,CW,regression,0,t2g,4.368609966167616
1305,1467,CMC,binclass,0,t2g,0.8888888888888888
1306,44968,SM,regression,0,t2g,0.0034856316162643
1307,42,SB,multiclass,0,t2g,0.9298245614035088
1308,1510,WCB,binclass,0,t2g,0.9649122807017544
1309,334,MO,binclass,0,t2g,1.0
1310,549,SV,regression,0,t2g,457.3473959967412
1311,11,BS,multiclass,0,t2g,1.0
1312,188,EU,multiclass,0,t2g,0.676923076923077
1313,29,CV,binclass,0,t2g,0.8181818181818182
1314,470,PB,binclass,0,t2g,0.6911764705882353
1315,43611,WC,regression,0,t2g,0.1706902625696006
1316,40981,AT,binclass,0,t2g,0.8985507246376812
1317,45102,DB,regression,0,t2g,160.4190678932838
1318,1464,BT,binclass,0,t2g,0.76
1319,1549,AUS,multiclass,0,t2g,0.1733333333333333
1320,37,PD,binclass,0,t2g,0.7792207792207793
1321,43962,EE,regression,0,t2g,0.5031432651971632
1322,469,DM,multiclass,0,t2g,0.175
1323,458,ATH,multiclass,0,t2g,0.9882352941176472
1324,54,VE,multiclass,0,t2g,0.9058823529411764
1325,45545,TTC,binclass,0,t2g,0.8666666666666667
1326,50,TTT,binclass,0,t2g,1.0
1327,307,VW,multiclass,0,t2g,0.9797979797979798
1328,1555,AUL,multiclass,0,t2g,0.23
1329,31,CS,binclass,0,t2g,0.7
1330,1494,QB,binclass,0,t2g,0.8490566037735849
1331,4544,OM,regression,0,t2g,0.417995309431507
1332,41702,MIP,regression,0,t2g,711.4322481796843
1333,934,SC,binclass,0,t2g,0.9224137931034484
1334,1479,HV,binclass,0,t2g,0.5491803278688525
1335,41021,MY,regression,0,t2g,20.81863853495753
1336,41265,TC,regression,0,t2g,26.94593767395943
1337,454,HF,multiclass,0,t2g,0.946969696969697
1338,185,BB,multiclass,0,t2g,0.9318181818181818
1339,43466,BNA,regression,0,t2g,0.0282727388653763
1340,1462,BNB,binclass,0,t2g,1.0
1341,23,CE,multiclass,0,t2g,0.5608108108108109
1342,43919,AF,regression,0,t2g,1.1838399297437454
1343,42931,AUD,binclass,0,t2g,0.9096774193548388
1344,1501,SE,multiclass,0,t2g,0.89375
1345,1493,PT,multiclass,0,t2g,0.85
1346,1492,PS,multiclass,0,t2g,0.74375
1347,1504,SPF,binclass,0,t2g,0.964102564102564
1348,315,VC,regression,0,t2g,0.1418842781914984
1349,14,MF,multiclass,0,t2g,0.835
1350,20,MP,multiclass,0,t2g,0.965
1351,12,MA,multiclass,0,t2g,0.955
1352,16,MK,multiclass,0,t2g,0.935
1353,18,MR,multiclass,0,t2g,0.72
1354,22,MZ,multiclass,0,t2g,0.78
1355,41700,CPM,regression,0,t2g,467.6734805128467
1356,1067,KC,binclass,0,t2g,0.8388625592417062
1357,1466,CTC,multiclass,0,t2g,1.0
1358,36,SG,multiclass,0,t2g,0.9913419913419912
1359,1487,OZ,binclass,0,t2g,0.9448818897637796
1360,44091,WB,binclass,0,t2g,0.7265625
1361,42727,CG,regression,0,t2g,0.0854155228797967
1362,43926,AMH,regression,0,t2g,15870.372396386923
1363,41143,JA,binclass,0,t2g,0.842809364548495
1364,507,VP,regression,0,t2g,0.0978425156909304
1365,46,SP,multiclass,0,t2g,0.9529780564263324
1366,3,KK,binclass,0,t2g,0.996875
1367,44055,AS,regression,0,t2g,0.1084997288106131
1368,44061,BZ,regression,0,t2g,9.359367255970293
1369,1043,AA,binclass,0,t2g,0.8402625820568927
1370,44160,RL,binclass,0,t2g,0.7223340040241448
1371,44158,KU,binclass,0,t2g,0.8154761904761905
1372,40900,SAT,binclass,0,t2g,0.992156862745098
1373,44124,KL,binclass,0,t2g,0.8497109826589595
1374,1489,PO,binclass,0,t2g,0.8817005545286506
1375,1497,WN,multiclass,0,t2g,0.9835164835164836
1376,40499,TX,multiclass,0,t2g,0.9981818181818182
1377,24,MS,binclass,0,t2g,1.0
1378,41145,PH,binclass,0,t2g,0.7397260273972602
1379,1475,FT,multiclass,0,t2g,0.565359477124183
1380,182,SI,multiclass,0,t2g,0.9144634525660964
1381,44136,WR,regression,0,t2g,0.6918161114905055
1382,43986,WQ,multiclass,0,t2g,0.6707692307692308
1383,503,WD,regression,0,t2g,2.8744522899862552
1384,372,IU,multiclass,0,t2g,0.5195681511470985
1385,44157,EM,binclass,0,t2g,0.657030223390276
1386,562,CPU,regression,0,t2g,2.8203666872012683
1387,189,KI,regression,0,t2g,0.0608553316385482
1388,558,BR,regression,0,t2g,0.0797456958918721
1389,44132,CT,regression,0,t2g,4.0800482062689545
1390,40536,SD,binclass,0,t2g,0.831275720164609
1391,44056,SO,regression,0,t2g,3.3201813795341617
1392,422,TO,regression,0,t2g,0.0266467294225963
1393,44054,YP,regression,0,t2g,0.0276853298585785
1394,4538,GE,multiclass,0,t2g,0.7307692307692307
1395,45062,CH,binclass,0,t2g,0.862
1396,44145,SF,regression,0,t2g,0.0426351100287869
1397,44122,POB,binclass,0,t2g,0.9871159563924676
1398,1531,VV,multiclass,0,t2g,0.9685658153241652
1399,1459,AC,multiclass,0,t2g,0.863013698630137
1400,44126,BM,binclass,0,t2g,0.8137996219281664
1401,44062,BH,regression,0,t2g,0.4449991830539705
1402,42183,SA,regression,0,t2g,2.801689819915006
1403,32,PE,multiclass,0,t2g,0.9936363636363637
1404,4534,PW,binclass,0,t2g,0.9737793851717902
1405,42734,OC,multiclass,0,t2g,0.7198975234842016
1406,45060,OS,binclass,0,t2g,0.914030819140308
1407,26,NS,multiclass,0,t2g,1.0
1408,44125,MT,binclass,0,t2g,0.8609865470852018
1409,44123,HOB,binclass,0,t2g,0.8613787991104522
1410,44137,AR,regression,0,t2g,0.0001638493089925
1411,1476,GD,multiclass,0,t2g,0.99568655643422
1412,44005,MH,regression,0,t2g,0.1527458654896146
1413,1471,EEG,binclass,0,t2g,0.9746328437917224
1414,44133,POR,regression,0,t2g,9.875100050793591
1415,846,EV,binclass,0,t2g,0.916265060240964
1416,44134,EVR,regression,0,t2g,0.0030766479420884
1417,44162,CPS,binclass,0,t2g,0.7807807807807807
1418,44089,CR,binclass,0,t2g,0.75
1419,44063,BD,regression,0,t2g,124.02413607086729
1420,44026,FIS,regression,0,t2g,0.8139499051943513
1421,45012,FI,regression,0,t2g,10036.933794740304
1422,6,LT,multiclass,0,t2g,0.969
1423,44090,CAB,binclass,0,t2g,0.8890503875968992
1424,999999,CA,regression,0,t2g,0.4872234330252277
1425,537,HO,regression,0,t2g,4.528627254834783
1426,44148,ST,regression,0,t2g,9.71185038197134
1427,44066,HS,regression,0,t2g,0.1904904977588737
1428,44984,CWE,regression,0,t2g,345.3433187604764
1429,4135,AZ,binclass,0,t2g,0.939273725968874
1430,1486,NM,binclass,0,t2g,0.9654772265738324
1431,45714,PC,multiclass,0,t2g,1.0
1432,44064,NP,regression,0,t2g,0.8647907230485696
1433,344,MV,regression,0,t2g,0.1051370960450635
1434,41027,JU,multiclass,0,t2g,0.997991967871486
1435,151,EL,binclass,0,t2g,0.8901147396293028
1436,44963,PP,regression,0,t2g,3.519281816693579
1437,40985,TE,multiclass,0,t2g,0.0565625682463419
1438,45068,AD,binclass,0,t2g,0.8587512794268168
1439,41275,WR,multiclass,0,t2g,0.2748033007100364
1440,44059,DIA,regression,0,t2g,0.1583056235587661
1441,44131,JN,binclass,0,t2g,0.812955887460924
1442,40685,SH,multiclass,0,t2g,0.9998275862068966
1443,45548,OT,multiclass,0,t2g,0.8165804783451842
1444,41169,HE,multiclass,0,t2g,0.3937116564417178
1445,41147,AB,binclass,0,t2g,0.673001508295626
1446,41162,KB,binclass,0,t2g,0.9082118417137756
1447,42345,TV,multiclass,0,t2g,0.7924773022049286
1448,41168,JM,multiclass,0,t2g,0.7327442082636733
1449,40922,RW,binclass,0,t2g,0.992437069646687
1450,23512,HI,binclass,0,t2g,0.7474757776644569
1451,43044,DD,multiclass,0,t2g,0.9951676230745998
1452,40672,FS,multiclass,0,t2g,0.7987521045855205
1453,44161,RS,binclass,0,t2g,0.7961886015925561
1454,41150,MB,binclass,0,t2g,0.9470285231029446
1455,1509,WA,multiclass,0,t2g,0.6603053435114504
1456,44057,BF,regression,0,t2g,0.3650000325294376
1457,43928,MC,regression,0,t2g,6335.121782570561
1458,44069,GPU,regression,0,t2g,0.0148082125802618
1459,1503,SAD,multiclass,0,t2g,0.2299247891817974
1460,44068,UKA,regression,0,t2g,0.350917574298998
1461,44159,CO,binclass,0,t2g,0.98123583836858
1462,1113,KDC,multiclass,0,t2g,0.9997570948544592
1463,44027,YR,regression,0,t2g,8.486002448080493
1464,41960,SCR,multiclass,0,t2g,0.8215700603869379
1465,1169,AIR,binclass,0,t2g,0.6599677413374367
1466,150,CM,multiclass,0,t2g,0.9765928883687308
1467,44065,NYC,regression,0,t2g,0.3757046794006468
1468,44129,HIL,binclass,0,t2g,0.7639337985023825
1469,1567,PK,multiclass,0,t2g,0.9981853835572336
1470,25,CL,binclass,1,xgb,0.7142857142857143
1471,461,ACS,binclass,1,xgb,1.0
1472,210,TR,regression,1,xgb,0.6825319599870826
1473,551,AM,multiclass,1,xgb,
1474,466,SZ,binclass,1,xgb,0.5
1475,42665,RD,binclass,1,xgb,1.0
1476,444,BX,binclass,1,xgb,0.7857142857142857
1477,171,PM,multiclass,1,xgb,0.3571428571428571
1478,497,VT,regression,1,xgb,195.4286154840176
1479,7,AU,multiclass,1,xgb,
1480,10,LY,multiclass,1,xgb,0.6
1481,1099,ES,regression,1,xgb,1403.569155759701
1482,48,TAE,multiclass,1,xgb,0.4375
1483,338,GG,multiclass,1,xgb,0.1875
1484,40916,HR,regression,1,xgb,0.25184380577154
1485,23381,DS,binclass,1,xgb,0.7777777777777778
1486,4153,RH,multiclass,1,xgb,0.8333333333333334
1487,505,TF,regression,1,xgb,3.8958112474655273
1488,560,FAT,regression,1,xgb,1.4653563556222091
1489,51,HH,binclass,1,xgb,0.7407407407407407
1490,566,ME,regression,1,xgb,370.0476531813167
1491,452,BW,multiclass,1,xgb,0.2962962962962963
1492,53,HT,binclass,1,xgb,0.8148148148148148
1493,524,PBC,regression,1,xgb,0.688636533941459
1494,49,HC,binclass,1,xgb,0.8666666666666667
1495,194,CD,regression,1,xgb,1.00881145559533
1496,42370,YH,regression,1,xgb,1.7809477432526697
1497,474,AMK,multiclass,1,xgb,0.5625
1498,511,PR,regression,1,xgb,232.61997912367715
1499,509,AH,regression,1,xgb,951.8081148529886
1500,456,ABD,regression,1,xgb,207.55563072041676
1501,8,LV,regression,1,xgb,2.9103828495566786
1502,337,STF,binclass,1,xgb,0.8285714285714286
1503,59,IO,binclass,1,xgb,0.9444444444444444
1504,35,DT,multiclass,1,xgb,1.0
1505,42360,DEE,regression,1,xgb,0.380498901363095
1506,455,CAR,multiclass,1,xgb,0.7
1507,475,AG,multiclass,1,xgb,0.35
1508,5,AE,multiclass,1,xgb,0.7380952380952381
1509,40496,LED,multiclass,1,xgb,0.72
1510,531,HB,regression,1,xgb,3.420123762601826
1511,1063,KD,binclass,1,xgb,0.7735849056603774
1512,703,CF,regression,1,xgb,0.7913071083564286
1513,313,STM,multiclass,1,xgb,
1514,534,CW,regression,1,xgb,4.136500885065003
1515,1467,CMC,binclass,1,xgb,0.9444444444444444
1516,44968,SM,regression,1,xgb,0.026113979824925
1517,42,SB,multiclass,1,xgb,0.9649122807017544
1518,1510,WCB,binclass,1,xgb,0.9473684210526316
1519,334,MO,binclass,1,xgb,0.6557377049180327
1520,549,SV,regression,1,xgb,331.3315111976221
1521,11,BS,multiclass,1,xgb,0.9206349206349206
1522,188,EU,multiclass,1,xgb,0.5846153846153846
1523,29,CV,binclass,1,xgb,0.7878787878787878
1524,470,PB,binclass,1,xgb,0.7058823529411765
1525,43611,WC,regression,1,xgb,0.1590140364249795
1526,40981,AT,binclass,1,xgb,0.8840579710144928
1527,45102,DB,regression,1,xgb,166.4091989175328
1528,1464,BT,binclass,1,xgb,0.6933333333333334
1529,1549,AUS,multiclass,1,xgb,0.2133333333333333
1530,37,PD,binclass,1,xgb,0.6883116883116883
1531,43962,EE,regression,1,xgb,1.2467089721739926
1532,469,DM,multiclass,1,xgb,0.125
1533,458,ATH,multiclass,1,xgb,0.9882352941176472
1534,54,VE,multiclass,1,xgb,0.8
1535,45545,TTC,binclass,1,xgb,0.9111111111111112
1536,50,TTT,binclass,1,xgb,0.9166666666666666
1537,307,VW,multiclass,1,xgb,0.9494949494949496
1538,1555,AUL,multiclass,1,xgb,0.29
1539,31,CS,binclass,1,xgb,0.76
1540,1494,QB,binclass,1,xgb,0.8773584905660378
1541,4544,OM,regression,1,xgb,0.4345061694180204
1542,41702,MIP,regression,1,xgb,997.9887273912468
1543,934,SC,binclass,1,xgb,0.9310344827586208
1544,1479,HV,binclass,1,xgb,0.4672131147540984
1545,41021,MY,regression,1,xgb,25.507556468852886
1546,41265,TC,regression,1,xgb,30.55794336718411
1547,454,HF,multiclass,1,xgb,0.9393939393939394
1548,185,BB,multiclass,1,xgb,0.9242424242424242
1549,43466,BNA,regression,1,xgb,0.1159653111412844
1550,1462,BNB,binclass,1,xgb,0.9927536231884058
1551,23,CE,multiclass,1,xgb,0.5743243243243243
1552,43919,AF,regression,1,xgb,3.195245196466079
1553,42931,AUD,binclass,1,xgb,0.9935483870967742
1554,1501,SE,multiclass,1,xgb,0.90625
1555,1493,PT,multiclass,1,xgb,0.76875
1556,1492,PS,multiclass,1,xgb,0.5375
1557,1504,SPF,binclass,1,xgb,1.0
1558,315,VC,regression,1,xgb,0.1528381492682072
1559,14,MF,multiclass,1,xgb,0.805
1560,20,MP,multiclass,1,xgb,0.935
1561,12,MA,multiclass,1,xgb,0.945
1562,16,MK,multiclass,1,xgb,0.94
1563,18,MR,multiclass,1,xgb,0.69
1564,22,MZ,multiclass,1,xgb,0.74
1565,41700,CPM,regression,1,xgb,453.190736610977
1566,1067,KC,binclass,1,xgb,0.8436018957345972
1567,1466,CTC,multiclass,1,xgb,1.0
1568,36,SG,multiclass,1,xgb,0.987012987012987
1569,1487,OZ,binclass,1,xgb,0.9448818897637796
1570,44091,WB,binclass,1,xgb,0.74609375
1571,42727,CG,regression,1,xgb,0.0909329300646501
1572,43926,AMH,regression,1,xgb,22011.09974535575
1573,41143,JA,binclass,1,xgb,0.842809364548495
1574,507,VP,regression,1,xgb,0.1120933243762322
1575,46,SP,multiclass,1,xgb,0.9498432601880876
1576,3,KK,binclass,1,xgb,0.984375
1577,44055,AS,regression,1,xgb,0.1072118439847666
1578,44061,BZ,regression,1,xgb,9.27389409548847
1579,1043,AA,binclass,1,xgb,0.8512035010940919
1580,44160,RL,binclass,1,xgb,0.7847082494969819
1581,44158,KU,binclass,1,xgb,0.8134920634920635
1582,40900,SAT,binclass,1,xgb,0.9941176470588236
1583,44124,KL,binclass,1,xgb,0.8921001926782274
1584,1489,PO,binclass,1,xgb,0.88909426987061
